Production_lid,Output_Voucher_No,Output_Voucher_Date,FG_name,Output_Item_Code,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value
190675,SSM2223JWGRN00315,07/02/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#0026,,,KGS,0.0,100.0,0.0,0.0,0.0
166441,SSM2223JWGRN00226,30/12/2022,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",23-SPIR0000004,,,KGS,1200.0,100.0,120000.0,1970.231,2364277.034
169314,SSM2223JWGRN00243,05/01/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000005,,,KGS,1000.0,100.0,100000.0,1759.677,1759676.612
307704,SSM2324JWGRN00162,16/07/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#20+21/23,0,0,KGS,1820.0,228.0,414960.0,1999.282,3638693.06
185822,SSM2223JWGRN00291,31/01/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000008,,,KGS,1000.0,100.0,100000.0,1600.249,1600249.283
189373,SSM2223JWGRN00306,06/02/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000009,,,KGS,1000.0,100.0,100000.0,1490.476,1490475.738
191849,SSM2223JWGRN00317,10/02/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000010,,,KGS,1000.0,100.0,100000.0,2473.441,2473441.139
195850,SSM2223JWGRN00325,16/02/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#0029,,,KGS,0.0,100.0,0.0,0.0,0.0
261816,SSM2324JWGRN00074,24/05/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000007,0,0,KGS,805.0,228.0,183540.0,1669.518,1343962.369
266670,SSM2324JWGRN00085,31/05/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000010,0,0,KGS,1015.0,228.0,231420.0,1760.707,1787117.823
659075,SSM2526JWGRN00002,04/04/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#06+07/25,99.75,100,KGS,1610.0,0.0,0.0,1017.796,1638651.895
307722,SSM2324JWGRN00163,30/07/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#22+23/23,0,0,KGS,1825.0,228.0,416100.0,1918.531,3501318.636
659048,SSM2526JWGRN00001,04/04/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#05+08+09/25,99.80,100,KGS,2366.0,0.0,0.0,1003.629,2374586.545
659075,SSM2526JWGRN00002,04/04/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#06+07/25,0,0,KGS,0.0,0.0,0.0,0.0,0.0
270026,SSM2324JWGRN00093,05/06/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000011,0,0,KGS,1015.0,228.0,231420.0,1902.762,1931303.105
659048,SSM2526JWGRN00001,04/04/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#05+08+09/25,0,0,KGS,0.0,0.0,0.0,0.0,0.0
242687,SSM2324JWGRN00040,27/04/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000001,99.58,100,KGS,1015.0,228.0,231420.0,1572.521,1596109.048
244836,SSM2324JWGRN00043,30/04/2023,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000002,0,0,KGS,3000.0,228.0,684000.0,1534.185,4602555.172
645609,SSM2425JWGRN00136,22/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#01TO#04/25,99.65,100,KGS,3010.0,0.0,0.0,937.081,2820613.334
645609,SSM2425JWGRN00136,22/03/2025,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#01TO#04/25,99.65,100,KGS,0.0,0.0,0.0,0.0,0.0
305699,SSM2324JWGRN00157,30/07/2023,2-CHLORO BENZALDEHYDE,31000041,2-CHLORO BENZALDEHYDE,#11/23,0,0,KGS,0.0,25.0,0.0,0.0,0.0
297866,SSM2324JWGRN00141,10/07/2023,2-CHLORO BENZALDEHYDE,31000041,2-CHLORO BENZALDEHYDE,#08/23,0,0,KGS,0.0,25.0,0.0,0.0,0.0
302204,SSM2324JWGRN00149,26/07/2023,2-CHLORO BENZALDEHYDE,31000041,2-CHLORO BENZALDEHYDE,#10/23,0,0,KGS,0.0,25.0,0.0,0.0,0.0
266670,SSM2324JWGRN00085,31/05/2023,2-CHLORO BENZALDEHYDE,31000041,2-CHLORO BENZALDEHYDE,24-SPIR0000010,0,0,KGS,0.0,25.0,0.0,0.0,0.0
297889,SSM2324JWGRN00142,15/07/2023,2-CHLORO BENZALDEHYDE,31000041,2-CHLORO BENZALDEHYDE,#09/23,0,0,KGS,0.0,25.0,0.0,0.0,0.0
291521,SSM2324JWGRN00133,28/06/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#25+26(P-I)/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
342202,SSM2324JWGRN00208,13/10/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#06 TO #011/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
366855,SSM2324JWGRN00227,15/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#12,14 & 15",0,0,KGS,0.0,0.0,0.0,0.0,0.0
367835,SSM2324JWGRN00229,30/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#18+20/23,0,0,KGS,1560.0,0.0,0.0,520.777,812412.371
328754,SSM2324JWGRN00196,18/09/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#01 TO #05/23,0,0,KGS,0.0,30.0,0.0,0.0,0.0
366795,SSM2324JWGRN00226,14/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#13,16 & 17 ",0,0,KGS,0.0,0.0,0.0,0.0,0.0
366952,SSM2324JWGRN00228,16/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#17(P-II) & 19/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
367835,SSM2324JWGRN00229,30/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#18+20/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
392930,SSM2324JWGRN00259,07/01/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#21 to 27/23 (exclude#23/23),0,0,KGS,5000.0,0.0,0.0,459.009,2295045.003
392930,SSM2324JWGRN00259,07/01/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#21 to 27/23 (exclude#23/23),0,0,KGS,0.0,0.0,0.0,0.0,0.0
291457,SSM2324JWGRN00131,20/06/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#21+22/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443149,SSM2324JWGRN00336,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#32+33+34/23,0,0,KGS,2320.0,0.0,0.0,832.778,1932045.851
366795,SSM2324JWGRN00226,14/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#13,16 & 17 ",0,0,KGS,0.0,0.0,0.0,0.0,0.0
366855,SSM2324JWGRN00227,15/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#12,14 & 15",0,0,KGS,2408.0,0.0,0.0,491.297,1183042.208
291369,SSM2324JWGRN00129,03/06/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#19/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
328754,SSM2324JWGRN00196,18/09/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#01 TO #05/23,0,0,KGS,5000.0,46.5,232500.0,660.819,3304094.342
328754,SSM2324JWGRN00196,18/09/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#01 TO #05/23,0,0,KGS,0.0,50.0,0.0,0.0,0.0
415273,SSM2324JWGRN00286,09/02/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#23& 28 to 31/23 ,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443149,SSM2324JWGRN00336,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#32+33+34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
291334,SSM2324JWGRN00128,05/07/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#07/23,0,0,KGS,0.0,50.0,0.0,0.0,0.0
291398,SSM2324JWGRN00130,10/06/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#20/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
291496,SSM2324JWGRN00132,27/06/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#23+24/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
450369,SSM2425JWGRN00010,12/04/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#35+(1RP&2RP)/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443149,SSM2324JWGRN00336,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#32+33+34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443149,SSM2324JWGRN00336,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#32+33+34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443153,SSM2324JWGRN00337,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#20(RP)/23,0,0,KGS,560.0,0.0,0.0,1690.716,946800.878
342202,SSM2324JWGRN00208,13/10/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#06 TO #011/23,0,0,KGS,5000.0,0.0,0.0,540.12,2700597.627
366795,SSM2324JWGRN00226,14/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#13,16 & 17 ",0,0,KGS,1986.0,0.0,0.0,623.528,1238326.971
366855,SSM2324JWGRN00227,15/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE","#12,14 & 15",0,0,KGS,0.0,0.0,0.0,0.0,0.0
366952,SSM2324JWGRN00228,16/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#17(P-II) & 19/23,0,0,KGS,920.0,0.0,0.0,427.258,393077.794
392930,SSM2324JWGRN00259,07/01/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#21 to 27/23 (exclude#23/23),0,0,KGS,0.0,0.0,0.0,0.0,0.0
366952,SSM2324JWGRN00228,16/11/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#17(P-II) & 19/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
328754,SSM2324JWGRN00196,18/09/2023,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#01 TO #05/23,0,0,KGS,0.0,25.0,0.0,0.0,0.0
415273,SSM2324JWGRN00286,09/02/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#23& 28 to 31/23 ,0,0,KGS,3000.0,0.0,0.0,605.888,1817662.738
450369,SSM2425JWGRN00010,12/04/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#35+(1RP&2RP)/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
450369,SSM2425JWGRN00010,12/04/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#35+(1RP&2RP)/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
415273,SSM2324JWGRN00286,09/02/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#23& 28 to 31/23 ,0,0,KGS,680.0,0.0,0.0,54.265,36900.033
415273,SSM2324JWGRN00286,09/02/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#23& 28 to 31/23 ,0,0,KGS,0.0,0.0,0.0,0.0,0.0
443149,SSM2324JWGRN00336,31/03/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#32+33+34/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0
450369,SSM2425JWGRN00010,12/04/2024,"2,4 DICHLORO BENZALDEHYDE",31000043,"2,4 DICHLORO BENZALDEHYDE",#35+(1RP&2RP)/23,0,0,KGS,1400.0,0.0,0.0,1118.11,1565353.92
246926,SSM2324JWGRN00048,02/05/2023,"2,4 DICHLORO BENZOYL CHLORIDE",26000216,"2,4 DICHLRO BENZAL CHLORIDE CRUDE",#01/23,0,0,KGS,7335.0,50.0,366750.0,235.548,1727744.116
319516,SSM2324JWGRN00186,21/08/2023,"2,4 DICHLORO BENZOYL CHLORIDE",26000216,"2,4 DICHLRO BENZAL CHLORIDE CRUDE",#05/23,0,0,KGS,2550.0,0.0,0.0,229.741,585838.876
259153,SSM2324JWGRN00070,19/05/2023,"2,4 DICHLORO BENZOYL CHLORIDE",26000216,"2,4 DICHLRO BENZAL CHLORIDE CRUDE",#03/23,0,0,KGS,7265.0,50.0,363250.0,231.486,1681743.91
482532,SSM2425JWGRN00046,22/05/2024,"2,4 DICHLORO BENZALDEHYDE",28000031,"2,4 DICHLORO BENZOIC ACID SFG",#358,0,0,KGS,0.0,0.0,0.0,0.0,0.0
482532,SSM2425JWGRN00046,22/05/2024,"2,4 DICHLORO BENZALDEHYDE",28000031,"2,4 DICHLORO BENZOIC ACID SFG",#358,0,0,KGS,1028.0,0.0,0.0,138.76,142644.844
623439,SSM2425JWGRN00121,04/02/2025,"2,4 DICHLORO BENZALDEHYDE",26000230,"2,4 DICHLORO BENZOIC ACID WET CAKE",#14&15,0,0,KGS,0.0,0.0,0.0,0.0,0.0
623439,SSM2425JWGRN00121,04/02/2025,"2,4 DICHLORO BENZALDEHYDE",26000230,"2,4 DICHLORO BENZOIC ACID WET CAKE",#14&15,0,0,KGS,0.0,0.0,0.0,0.0,0.0
623439,SSM2425JWGRN00121,04/02/2025,"2,4 DICHLORO BENZALDEHYDE",26000230,"2,4 DICHLORO BENZOIC ACID WET CAKE",#14&15,0,0,KGS,3201.0,0.0,0.0,33.96,108704.844
137228,SSM2223JWGRN00127,13/11/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#119+120/22,,,KGS,3808.0,87.5,333200.0,600.094,2285157.212
94873,SSM2223JWGRN00076,03/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#50+51/22,,,KGS,3500.0,87.5,306250.0,626.974,2194409.333
94966,SSM2223JWGRN00077,05/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#52+53/22,,,KGS,0.0,144.0,0.0,0.0,0.0
94989,SSM2223JWGRN00078,07/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#54+55/22,,,KGS,0.0,144.0,0.0,0.0,0.0
139786,SSM2223JWGRN00137,17/11/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#125+126/22,,,KGS,3460.0,87.5,302750.0,590.069,2041639.503
142574,SSM2223JWGRN00141,22/11/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#131+132/22,,,KGS,3880.0,87.5,339500.0,545.306,2115788.079
144714,SSM2223JWGRN00147,23/11/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#133+134/22,,,KGS,3680.0,87.5,322000.0,551.74,2030404.698
166357,SSM2223JWGRN00225,28/12/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0158+0159/22,,,KGS,3690.0,87.5,322875.0,563.731,2080167.262
64521,SSM2223JWGRN00054,20/07/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#11+12/22,,,KGS,3550.0,87.5,310625.0,576.93,2048099.957
66995,SSM2223JWGRN00056,24/07/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#13+14/22,,,KGS,2110.0,87.5,184625.0,914.058,1928663.123
67194,SSM2223JWGRN00057,26/07/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#015+16/22,,,KGS,1960.0,87.5,171500.0,1145.4,2244984.546
88815,SSM2223JWGRN00074,29/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#47+48,,,KGS,0.0,40.5,0.0,0.0,0.0
116778,SSM2223JWGRN00101,08/10/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#77(RP)+85+86/22,,,KGS,5470.0,87.5,478625.0,591.496,3235480.432
174110,SSM2223JWGRN00268,13/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#176+177/22,,,KGS,3820.0,87.5,334250.0,526.564,2011475.228
175517,SSM2223JWGRN00270,16/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#178+1779/22,,,KGS,3730.0,87.5,326375.0,566.459,2112890.502
88038,SSM2223JWGRN00072,24/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#43+44/22,,,KGS,2635.0,144.0,379440.0,806.474,2125058.69
157130,SSM2223JWGRN00195,12/12/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#140+141/22,,,KGS,3870.0,87.5,338625.0,524.849,2031164.844
181145,SSM2223JWGRN00285,24/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0188+0189/22,,,KGS,3980.0,87.5,348250.0,521.174,2074274.191
58398,SSM2223JWGRN00049,08/07/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#05+06/22,,,KGS,3360.0,87.5,294000.0,694.311,2332883.812
106198,SSM2223JWGRN00087,20/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#70+71/22,,,KGS,0.0,40.5,0.0,0.0,0.0
106292,SSM2223JWGRN00091,26/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#79+80/22,,,KGS,4220.0,87.5,369250.0,503.912,2126509.658
108096,SSM2223JWGRN00092,29/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#81+82/22,,,KGS,4030.0,87.5,352625.0,533.016,2148054.112
170839,SSM2223JWGRN00253,05/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0166+0167/22,,,KGS,3580.0,87.5,313250.0,594.961,2129961.169
170900,SSM2223JWGRN00254,06/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0168+0169/22,,,KGS,3350.0,87.5,293125.0,592.992,1986522.445
171577,SSM2223JWGRN00260,09/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#172+173/22,,,KGS,4120.0,87.5,360500.0,494.594,2037725.228
94989,SSM2223JWGRN00078,07/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#54+55/22,,,KGS,3640.0,87.5,318500.0,615.838,2241650.02
121879,SSM2223JWGRN00103,14/10/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#89+92/22,,,KGS,3730.0,87.5,326375.0,607.354,2265430.83
142145,SSM2223JWGRN00140,19/11/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0127+0128/22,,,KGS,3600.0,87.5,315000.0,626.992,2257172.298
178988,SSM2223JWGRN00279,20/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0184+0185/22,,,KGS,3780.0,87.5,330750.0,530.636,2005804.897
161248,SSM2223JWGRN00208,18/12/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#146+147/22,,,KGS,3410.0,87.5,298375.0,655.858,2236476.323
64507,SSM2223JWGRN00053,18/07/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#09+10/22,,,KGS,3480.0,87.5,304500.0,688.343,2395434.414
87998,SSM2223JWGRN00069,17/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#37+38/22,,,KGS,0.0,40.5,0.0,0.0,0.0
88015,SSM2223JWGRN00070,20/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#39+40/22,,,KGS,0.0,40.5,0.0,0.0,0.0
88031,SSM2223JWGRN00071,22/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#41+42/22,,,KGS,0.0,40.5,0.0,0.0,0.0
88048,SSM2223JWGRN00073,27/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#45+46/22,,,KGS,0.0,40.5,0.0,0.0,0.0
88847,SSM2223JWGRN00075,29/08/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#49/22,,,KGS,0.0,40.5,0.0,0.0,0.0
116768,SSM2223JWGRN00100,10/10/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#87+88/22,,,KGS,3770.0,87.5,329875.0,546.983,2062125.996
171542,SSM2223JWGRN00259,08/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#170+171/22,,,KGS,3700.0,87.5,323750.0,580.795,2148941.883
177367,SSM2223JWGRN00273,18/01/2023,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#0182+0183/22,,,KGS,3620.0,87.5,316750.0,586.382,2122701.235
94873,SSM2223JWGRN00076,03/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#50+51/22,,,KGS,0.0,144.0,0.0,0.0,0.0
94966,SSM2223JWGRN00077,05/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#52+53/22,,,KGS,0.0,40.5,0.0,0.0,0.0
94989,SSM2223JWGRN00078,07/09/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#54+55/22,,,KGS,0.0,40.5,0.0,0.0,0.0
121824,SSM2223JWGRN00102,17/10/2022,C-5 HYDROXY ESTER,26000097,C-5 HYDROXY ESTER CRUDE,#95+96/22,,,KGS,3760.0,87.5,329000.0,562.522,2115081.63
